gene_id,gene_name,logFC,logCPM,PValue,FDR,entrezid,aveLen,aveGc
ENSMUSG00000037001,Zfp39,-0.07530212511503954,3.3745652565799915,0.5598727004499298,0.716408144380224,22698,3890,44.7300771208226
ENSMUSG00000029149,Krtcap3,0.09557888603678859,3.490001444765558,0.5599341380761269,0.716408144380224,69815,818.3,56.76402297445923
ENSMUSG00000020412,Ascc2,-0.03660642157642288,6.19563491176629,0.5600727135823891,0.7164514707586026,75452,3747,52.82892981051509
ENSMUSG00000005575,Ube2m,-0.03494681740864442,6.602218016607387,0.5601312828028365,0.7164514707586026,22192,881.25,57.304964539007074
ENSMUSG00000072772,Grcc10,-0.09738483038355508,2.807593128691716,0.560203369440735,0.7164514707586026,14790,863.25,55.08253692441357
ENSMUSG00000004568,Arhgef18,0.05497733950830605,7.980285898694762,0.5602378004256217,0.7164514707586026,102098,2886.230769230769,54.00708936328989
ENSMUSG00000035133,Arhgap5,-0.08565799904720417,4.441205041424206,0.560477275286958,0.7165299508827028,11855,4630.25,34.819934128826716
ENSMUSG00000038534,Osbpl7,0.05850227278628572,5.5412086638368665,0.5605099450294528,0.7165299508827028,71240,2101.285714285714,56.856346454551634
ENSMUSG00000069892,9930111J21Rik2,0.055183409237686366,6.268780909976098,0.5605270405078207,0.7165299508827028,245240,3008.6666666666665,43.795701307334376
ENSMUSG00000008393,Carhsp1,0.06698470954430652,5.830295817674513,0.5605689975367407,0.7165299508827028,52502,2858,52.4492652204339
ENSMUSG00000020346,Mgat1,-0.03621358129403668,6.788661608103992,0.560722153232036,0.7166394791999382,17308,1200.5384615384614,56.211956173511886
ENSMUSG00000072082,Ccnf,-0.16836539794406907,4.4246746168464215,0.5608853628154266,0.716761829141658,12449,1322.7,52.52891812202314
ENSMUSG00000027469,Tpx2,0.1522766950260067,5.718264968551834,0.5611908374840525,0.7169395049146419,72119,2447.714285714286,47.69464223181979
ENSMUSG00000019864,Rtn4ip1,0.06448319652385291,3.3040634083632177,0.5612186930635921,0.7169395049146419,170728,1631,48.17596566523606
ENSMUSG00000020220,Vps13d,0.044109567143288085,7.039677517296668,0.5612268860257247,0.7169395049146419,230895,6011.7,48.44386779114061
ENSMUSG00000015217,Hmgb3,0.08075001824651287,4.1041405986519015,0.5614373631242244,0.7170501282009103,15354,1344.5,46.287343498202574
ENSMUSG00000094410,Gm38394,0.13567049758916266,2.4110123136559185,0.5614484952218952,0.7170501282009103,"NA",10156,44.2693974005514
ENSMUSG00000005897,Nr2c1,0.07840550202812055,2.9511403512537533,0.5619425497336624,0.7175099054358153,22025,2840.3333333333335,45.79274733012556
ENSMUSG00000045625,Pigz,0.08243249209623464,3.7304492294780136,0.5619435985050412,0.7175099054358153,239827,877.25,56.42633228840123
ENSMUSG00000025235,Bbs4,0.07474134389581315,3.055047863116302,0.5628468054807976,0.7185767749780086,102774,1852.25,43.825077608314196
ENSMUSG00000025730,Rab40c,-0.060872524207269345,4.315395258972798,0.5632385902777933,0.7189225810153818,224624,1681.4444444444443,56.73032445648582
ENSMUSG00000051978,Erich1,0.06406815497518893,3.7517850788628238,0.5632530332526837,0.7189225810153818,234086,989.5,47.59979787771604
ENSMUSG00000058793,Cds2,0.05377806329067715,8.496931851593558,0.5634427863951978,0.7190783704301082,110911,3197.8333333333335,51.86845259811332
ENSMUSG00000009907,Vps4b,-0.031453386884497204,7.198015851197689,0.5635940198722569,0.7191849686548669,20479,1972.1666666666667,42.75331699484492
ENSMUSG00000040560,Wdr7,-0.07758634943741706,4.873520529154836,0.5637160927645627,0.7192543348162385,104082,3924.8333333333335,47.23767463586566
ENSMUSG00000033282,Rpgrip1l,-0.0940045799320092,2.2390536365717435,0.5638860721276249,0.7193848016021657,244585,2767.75,40.899647728299165
ENSMUSG00000033883,Zfp267,-0.08023612804653937,2.8257221270887767,0.564033985075391,0.7194783983042955,241944,4502.333333333333,42.170726290071826
ENSMUSG00000029463,Fam216a,-0.06724239204015876,3.7372005679322027,0.5640949068987171,0.7194783983042955,68948,1388,52.089337175792494
ENSMUSG00000018541,Cwc25,-0.06476185546158884,5.054330651704352,0.5645653071021879,0.7199725960118386,67480,2019.75,49.53583364277757
ENSMUSG00000022043,Trim35,-0.03199847424752568,7.199238326201472,0.5646499789341612,0.7199725960118386,66854,2010.3333333333333,55.1981429282043
ENSMUSG00000094766,Trav7-4,0.09715746419470135,3.388891835322353,0.5647524604825777,0.7199725960118386,"NA",451,48.1152993348115
ENSMUSG00000038871,Bpgm,-0.06537644539742761,4.185972283558409,0.5648088128728332,0.7199725960118386,12183,1175.4,49.22579547388124
ENSMUSG00000004707,Ly9,-0.04796528731974202,7.487996073349641,0.5648212806031492,0.7199725960118386,17085,2160.8,49.11144020733061
ENSMUSG00000006154,Eps8l1,-0.2572883102270917,3.5718605613369285,0.5649514443673378,0.720052104879993,67425,1246.2142857142858,56.94961884564684
ENSMUSG00000057058,Skap1,-0.05887688460810153,8.198291800462274,0.5651692743838916,0.7202433152376361,78473,1366.9,47.88938473919087
ENSMUSG00000035845,Alg12,0.07072784294148093,4.189262611696206,0.5652985605063751,0.7203216542344909,223774,1661,52.874774232390116
ENSMUSG00000031776,Arl2bp,0.045676819841084605,6.747755481917895,0.5655036244284164,0.7204965213720329,107566,883.8333333333334,51.27286441636808
ENSMUSG00000028669,Pithd1,-0.046436123709996065,5.05258073771699,0.565710449449759,0.7206735900761981,66193,671.8571428571429,51.88177758877314
ENSMUSG00000042605,Atxn2,-0.055931517275780454,4.83928212872932,0.5658868422438385,0.7208118525379604,20239,1546.8,48.8427721748125
ENSMUSG00000066640,Fbxl18,0.07966282972932417,4.010127724475597,0.566758080445424,0.7218034809667956,231863,3774.8,57.200381477164356
ENSMUSG00000039047,Pigk,0.04145037376572294,5.93380186828947,0.5669239454422329,0.7218034809667956,329777,1840.4444444444443,47.29533929002654
ENSMUSG00000040659,Efhd2,-0.049360398587364934,6.975244763689576,0.5669345942832739,0.7218034809667956,27984,2381,56.9088618227635
ENSMUSG00000034023,Fancd2,-0.14537179313444434,3.3360032211683963,0.5669371532391241,0.7218034809667956,211651,1937.25,46.19305716866695
ENSMUSG00000028648,Ndufs5,-0.051334228641277346,4.3271283103892415,0.5670830722254944,0.7218853638137617,595136,538.5,52.089136490250695
ENSMUSG00000020806,Rhbdf2,-0.06306948681847445,3.929783465951906,0.5671373904185503,0.7218853638137617,217344,2688,59.22619047619047
ENSMUSG00000028070,Naxe,-0.06472363769635864,5.307995287524874,0.5672737212427635,0.7219723780302701,246703,908,55.1762114537445
ENSMUSG00000054277,Arfgap3,0.09205606350483236,4.65371463134576,0.5674336814893273,0.7220894410901681,66251,1350,51.45679012345678
ENSMUSG00000028093,Acp6,-0.054821281649141865,4.395702876553068,0.5679027108940353,0.7225997358788265,66659,1344.6666666666667,49.04974384399273
ENSMUSG00000039671,Zmynd8,-0.052924333740847276,6.419297298695903,0.5681664945786736,0.7228487849340844,228880,2381.0476190476193,52.73189072437103
ENSMUSG00000023861,Mpc1,-0.0513222509946507,4.342810547092361,0.5689660049221699,0.7236940525375098,55951,677.875,47.243223308132016
ENSMUSG00000055762,Eef1d,-0.06895676809911523,7.9283835140606875,0.5689671467464456,0.7236940525375098,66656,1207.5555555555557,54.941111520058875
ENSMUSG00000028933,Xrcc2,-0.09330339301896166,2.747949571970034,0.5691593734310165,0.723795473277173,57434,1585.25,47.37423119381804
ENSMUSG00000026784,Pdss1,0.10412533724725762,2.921409441079735,0.5691831659088896,0.723795473277173,56075,1048.2857142857142,43.608612701008425
ENSMUSG00000086502,B130055M24Rik,-0.14352639772157144,3.020653350406036,0.5692585684186783,0.7238047059783578,"NA",1460,52.910958904109606
ENSMUSG00000043831,Lysmd4,0.07999185747897128,3.0762857605919836,0.5694355852408692,0.7239431222535623,75099,1960.111111111111,51.06286491695482
ENSMUSG00000034445,Cyb561a3,0.04485285038958574,5.3429969203692815,0.5699219269617534,0.7244673251082956,225912,1795.4444444444443,53.30775419270994
ENSMUSG00000021496,Pcbd2,0.06377205430568077,4.201700716234887,0.5699870754874411,0.7244673251082956,72562,545,52.84403669724772
ENSMUSG00000020770,Unk,0.07356884717256125,4.834845674754631,0.5700847394966467,0.7244673251082956,217331,1962.142857142857,57.000364033491074
ENSMUSG00000039994,Timeless,-0.0951876619343066,5.095177999437826,0.5701207277895164,0.7244673251082956,21853,2038.4,54.73901098901098
ENSMUSG00000054452,Tle5,0.02976023890979044,9.369277537283217,0.5705371226786018,0.7249097269248933,14797,865.2,59.10772075820619
ENSMUSG00000027642,Rpn2,-0.05282710329215561,8.214110936906987,0.5706721842644848,0.7249946108428846,20014,1233.1818181818182,52.65757464061924
ENSMUSG00000024160,Spsb3,-0.05248475599798642,5.375604972583132,0.5711054676612555,0.7253944522175132,79043,1568.2222222222222,59.13986113079212
ENSMUSG00000004994,Ccdc130,0.06550464224953205,3.5680854929235784,0.5711234987662458,0.7253944522175132,67736,999,53.91105391105389
ENSMUSG00000003119,Cdk12,0.04059119522767075,6.343966607380261,0.5712038869821305,0.7254098143859625,69131,3764.6666666666665,46.35204533380554
ENSMUSG00000009030,Pdcl,0.05000919946372989,5.02421721919904,0.5713963331190093,0.7255068367640298,67466,1842.75,44.580111246777925
ENSMUSG00000020409,Slu7,-0.03835935502785737,6.520540103521804,0.5714765846030511,0.7255068367640298,193116,1739.5,46.39264156366773
ENSMUSG00000063535,Zfp773,-0.1399760569110783,2.6637033788295064,0.571485191414483,0.7255068367640298,76373,3550.5,45.416138572032125
ENSMUSG00000081344,Gm14303,-0.11506116747707339,1.8455991216797183,0.5718049368047831,0.7258260084536814,"NA",171,58.479532163742704
ENSMUSG00000032018,Sc5d,0.039277129762714726,6.08882560020859,0.572017774884337,0.7259791770500204,235293,2389,43.965396958281005
ENSMUSG00000023345,Poc1a,-0.12455840067416686,3.0205279347058442,0.5720622963574346,0.7259791770500204,70235,1314.1818181818182,55.42335362479247
ENSMUSG00000029202,Pds5a,-0.04855842925331655,8.061928597010057,0.5722150687502855,0.7260004561772075,71521,2768.214285714286,41.15339956134694
ENSMUSG00000002603,Tgfb1,-0.06262336619690943,8.333857370672673,0.5722440250829949,0.7260004561772075,21803,1236.8,56.161060802069876
ENSMUSG00000041852,Tcf20,-0.04877977334445326,6.908419675563071,0.5723445431330714,0.7260004561772075,21411,3293.8,50.950270204626875
ENSMUSG00000034765,Dusp5,-0.03867228216925378,7.111347463051569,0.5723524590498904,0.7260004561772075,240672,2473,56.73271330367971
ENSMUSG00000043190,Rfesd,0.06631315479357079,3.6851444323065716,0.5724592015334553,0.7260491508881626,218341,1566.75,42.891335567257045
ENSMUSG00000034707,Gns,0.04096942321317113,6.0488384096874555,0.572555142896621,0.7260841365625487,75612,1597.9,52.012015770699044
ENSMUSG00000025323,Sp4,-0.045246572975780816,6.078007064422533,0.5726282435897262,0.7260901520126622,20688,2916.3333333333335,43.47925477197393
ENSMUSG00000031982,Arv1,0.10174871536270025,3.2202794907661745,0.5728735228294438,0.7263144616250122,68865,997.6666666666666,52.3554961577013
ENSMUSG00000084771,A230072E10Rik,0.14579514468987895,1.0319605384189254,0.5731383455125673,0.7264780127320327,"NA",1887.25,42.21751225327859
ENSMUSG00000023947,Nfkbie,-0.05083888880995874,5.307487995516908,0.5731428926721265,0.7264780127320327,18037,2599,55.688085160959325
ENSMUSG00000001281,Itgb7,0.04157901095162796,10.750272399830463,0.573207703323966,0.7264780127320327,16421,870.2,58.1015858423351
ENSMUSG00000089862,Umad1,-0.07575183505762491,3.0260543642660305,0.5733884640786444,0.7265918032601744,100036521,1480.75,44.41161573526931
ENSMUSG00000079499,6530402F18Rik,0.056398653163086836,5.626395944279206,0.5734342954933197,0.7265918032601744,"NA",2592.3333333333335,59.27735630705928
ENSMUSG00000033253,Szt2,0.1098225075790521,6.094196679176203,0.5736534646011093,0.7267828126184378,230676,2842.6666666666665,57.85060975609756
ENSMUSG00000032527,Pccb,-0.07476004485567173,4.132921038725912,0.5738910705876434,0.7269063643655003,66904,1181.5,53.01170828043447
ENSMUSG00000020580,Rock2,-0.04167146869380161,6.2142095534214805,0.5739326593114522,0.7269063643655003,19878,4845.75,40.31883609348396
ENSMUSG00000037652,Phc3,0.08856519838086802,8.458177471473952,0.5739562867570561,0.7269063643655003,241915,3934.8,47.60089458168141
ENSMUSG00000047866,Lonp2,0.04918101666815263,6.909671599192122,0.5741977761420366,0.7270988632400268,66887,2030.5714285714287,48.712536935415784
ENSMUSG00000035206,Sppl2b,0.06146339859424696,4.551043030907226,0.5742451858144026,0.7270988632400268,73218,1361.3636363636363,59.70617696160266
ENSMUSG00000027968,Larp7,-0.04415770089760211,5.893641241194017,0.57443826559730915,0.7272566456703955,28036,1164,45.38230240549828
ENSMUSG00000048799,Cep120,0.03604833337540208,6.070991392076469,0.5747748419856685,0.7275960399918688,225523,3022.5,48.2464846980976
ENSMUSG00000044867,Gimap1os,0.062415138268786884,5.3163019183739335,0.5749571128640603,0.7277400444282708,"NA",1833,44.21713038734317
ENSMUSG00000059586,Nsmce2,-0.09284541432206565,4.754636711084589,0.5751703603743736,0.7279232179073748,68501,1618.3333333333333,44.84037075180224
ENSMUSG00000038717,Atp5l,-0.09589375373472939,6.645163263878252,0.5754255035812026,0.7281593637168852,27425,1939.25,40.995230114735044
ENSMUSG00000024456,Diaph1,0.055176762503616895,8.672820254788654,0.5755188362167957,0.7281907180815728,13367,3568.625,51.5394584749028
ENSMUSG00000020700,Map3k3,-0.04864136435816826,6.470577863764644,0.5758220932935699,0.7284876458985587,26406,1556,54.04884318766068
ENSMUSG00000051234,Rnf7,0.04521298033334904,5.308693580185008,0.5762011421322843,0.7288803777217011,19823,630.3333333333334,49.7620306716023
ENSMUSG00000020873,Slc35b1,0.04239240143304113,5.341479910036424,0.5766776575304524,0.7293962941519964,110172,935.2,50.47048759623609
ENSMUSG00000027636,Sla2,0.05358196196870972,6.6180073753676005,0.5768338536138747,0.7295069881041287,77799,2803.5,51.06117353308365
ENSMUSG00000049624,Slc17a5,-0.05976059796757472,3.86185895235033,0.5769851404690571,0.7296114478645626,235504,2500.3333333333335,46.100519930675894
ENSMUSG00000029050,Ski,-0.03508596227230397,7.811638103228644,0.5776624814652405,0.7303654989668226,20481,5117.333333333333,54.41636268890046
ENSMUSG00000046873,Mbtps2,-0.05531934854706663,4.627482914620106,0.5777194514178065,0.7303654989668226,270669,2299.875,41.88814609489646
ENSMUSG00000025178,Pi4k2a,0.04380705535918482,5.313333738377808,0.5777877318601214,0.7303654989668226,84095,3297.75,52.732923963308316
ENSMUSG00000008730,Hipk1,-0.04088835917900572,7.709365834235759,0.5778741840484214,0.7303878608950894,15257,3652,49.20591456736036
ENSMUSG00000026123,Plekhb2,0.04426220506062315,7.2082964956916555,0.5782045792227736,0.7306967430128293,226971,2275.25,47.24755521371279
ENSMUSG00000026082,Rev1,0.10059916703251458,4.489709792238958,0.5782561496672796,0.7306967430128293,56210,1181.6363636363637,46.31481766425603
ENSMUSG00000116673,A630089N07Rik,-0.09648500793535697,2.721944498398887,0.5788318054294892,0.7313371520485351,"NA",1029.5,40.48891047434027
ENSMUSG00000042606,Hirip3,0.10037664975434053,4.763597416390709,0.5789184545808672,0.7313403251623225,233876,1020,53.93557422969186
ENSMUSG00000020485,Supt4a,-0.053121717903914574,6.602059354832139,0.5789720197975871,0.7313403251623225,20922,786.3333333333334,50.86901229334461
ENSMUSG00000042626,Shc1,0.031071473613606224,6.658266085120755,0.5790602028431139,0.731364741331695,20416,1865.6,54.74378216123498
ENSMUSG00000044250,Pced1b,-0.04983463981388795,5.538481273770677,0.5795879678818555,0.7319442866295409,239647,1106.5,54.496159060099416
ENSMUSG00000011658,Fuz,0.054586450006991166,4.1135578909048975,0.5797391119390451,0.7319797889467073,70300,1346.5333333333333,57.97603723140905
ENSMUSG00000027878,Notch2,0.041375027680530085,6.951670228188601,0.5797539036347815,0.7319797889467073,18129,6198,54.49338496289122
ENSMUSG00000031381,Piga,-0.08423575661552787,4.357806719021491,0.5800009870916786,0.7322047165305217,18700,2371.6666666666665,43.26540173342702
ENSMUSG00000040502,March9,-0.0765289997718637,3.628809613562369,0.5807620669599606,0.7330783927805944,216438,3037,61.3434310174514
ENSMUSG00000047965,Rpl9-ps7,-0.10638959788625534,1.8818953373477394,0.581015209975379,0.7333107842631269,"NA",579,48.7046632124352
ENSMUSG00000039206,Daglb,-0.053626664844260874,4.179871326772325,0.5811566572671011,0.7334021638934475,231871,3215.5,51.47721971699578
ENSMUSG00000020649,Rrm2,-0.11606987854270538,6.49186820200717,0.5818574473657354,0.7341993117033548,20135,1136.25,46.8426842684268
ENSMUSG00000022314,Rad21,0.040554865353653734,8.011760595422361,0.5822979789161973,0.7346679097336795,19357,2372,46.41652613827994
ENSMUSG00000075700,Selenot,0.035468177536773365,7.687005624133484,0.5825504640946498,0.7348991721631081,69227,1969,40.32503809040118
ENSMUSG00000046675,Tmem251,-0.08108353070181518,4.622091722368925,0.5827236449593219,0.7349450035930705,320351,3367,43.3323433323433
ENSMUSG00000028567,Txndc12,-0.045961267824165535,5.653518435092648,0.5827251760742647,0.7349450035930705,66073,871.3333333333334,46.1361897475134
ENSMUSG00000022404,Slc25a17,0.04872276463008076,5.323296004889226,0.583117617877347,0.7353052827785038,20524,720.5714285714286,47.442505947660585
ENSMUSG00000018761,Mpdu1,-0.03742931445543204,5.701814159703574,0.5831492847040215,0.7353052827785038,24070,755.7,55.02183406113537
ENSMUSG00000020124,Usp15,0.036567896252972194,6.498082847494902,0.5833028018395204,0.7354115562183248,14479,2898.6363636363635,41.66849615806808
ENSMUSG00000021282,Eif5,-0.034634497380867095,8.140008925527972,0.5833921840100388,0.7354369544925982,217869,1608.5882352941176,43.13245081547575
ENSMUSG00000033658,Ddx19b,-0.03645850891398197,5.716525308840535,0.5835710839168716,0.7355751813652558,234733,4858,47.92095512556606
ENSMUSG00000037613,Tnfrsf23,-0.12001485117200172,1.864040632715571,0.5837153408941772,0.7356697141644459,79201,1518.25,47.98287502058289
ENSMUSG00000052557,Gan,-0.07064069460705219,4.621943477684521,0.5837921346897909,0.7356792092389322,209239,8056.5,50.2575560106746
ENSMUSG00000037523,Mavs,-0.050073072091686016,4.866781190351496,0.5839742096165605,0.7358213587837611,228607,2442.5,53.592630501535304
ENSMUSG00000035505,Cox18,-0.07523223143362162,3.8865487181445886,0.5845084691334941,0.7364071829125814,231430,954.2857142857143,50.65868263473054
