gs_name	DE
GO_ADENYL_NUCLEOTIDE_BINDING	glulb;cdk19;pim3;smc1a;eif4a1a;cct5;trib3;magi3b;smc1al;rad50;dhx16;ttll10;prkcq;uck1;riok1;ube2kb;acbd7;itm2cb;nme2b.1;srxn1;vrk2;ttll3;phkg1a;hspe1;pkz;aprt;iqca1;si:ch211-165d12.4;si:ch211-76m11.3
GO_ACTIN_CYTOSKELETON	si:ch211-106h4.9;tnnt1;pvalb7;gbp1;gas7a;ptpn12;gmfb;xirp2a;dub
GO_CELLULAR_RESPONSE_TO_ACID_CHEMICAL	creb1b;hnrnpd;mmp2;nme2b.1
GO_REGULATION_OF_MYOTUBE_DIFFERENTIATION	nfatc2a
GO_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	creb1b;uba52;clec3ba
GO_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	cplx2;cdk5r2a;cnr1
GO_CELL_CORTEX	si:ch211-106h4.9;pvalb7;gmfb
GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	rbp4;cd40;mif;stat5a;rps19;tfr1a
GO_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_I_PROMOTER	twistnb
GO_POSITIVE_REGULATION_OF_PROTEOLYSIS	trib3;psmd14;clec3ba;nkd2a;hspe1
GO_DNA_REPLICATION_INITIATION	pole4
GO_COLLAGEN_FIBRIL_ORGANIZATION	COLGALT1
GO_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY_INVOLVED_IN_REGULATION_OF_CYTOSOLIC_CALCIUM_LEVELS	cnr1
GO_REGULATION_OF_NUCLEAR_DIVISION	smc1a;smc1al;psmg2
GO_CARDIAC_SEPTUM_MORPHOGENESIS	gata4
GO_GLYCOLYTIC_PROCESS	tpi1b
GO_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	gbp1
GO_VESICLE_BUDDING_FROM_MEMBRANE	tmed10;cd59
GO_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	magi3b;daxx;per1a;pkz
GO_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	mid1ip1b;hist2h2l;rpl23;eif5a;lamp2;trmt112;calcoco2;mrpl20
GO_GLYCOSAMINOGLYCAN_BINDING	rpl29;thbs2a;ntd5;clec3ba;lipg;abi3bpa
GO_LATE_ENDOSOME_MEMBRANE	vps37c;lamp2
GO_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	stat5a
GO_DNA_INTEGRITY_CHECKPOINT	h2afx;wdr76
GO_VESICLE_MEMBRANE	atp6ap2;uba52;gbp1;lamp2;tmed10;ddost;tfr1a;cd59;CABZ01079192.1;avp;tbc1d10c
GO_TRANSMEMBRANE_SIGNALING_RECEPTOR_ACTIVITY	gpr146;gabra4;cnr1;gabra6b;cmklr1;agtr2;si:ch211-76m11.3
GO_PHOSPHOLIPID_TRANSPORTER_ACTIVITY	mttp
GO_PROTEOLYSIS	atp6ap2;adam19b;rps7;otud4;trib3;hist2h2l;siah2l;rpl11;rpl23;uba52;psmd14;vps37c;sec11a;nr1d1;prkcq;rnf7;sharpin;ube2kb;rbbp6;pih1d1;mt2;mmp2;usp43a;rhbdl3;ctsla;ntd5;clec3ba;nkd2a;psmb10;hspe1;ubap1la;avp
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	rrp8;rpl23;mecp2
GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	creb1b;uba52
GO_NUCLEAR_CHROMOSOME_SEGREGATION	smc1a;ppp2r1bb;smc1al;psmg2
GO_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	gnas
GO_LYSOSOMAL_TRANSPORT	lamp2
GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_ACTIVITY	ube2kb
GO_CALCIUM_ION_BINDING	plch1;thbs2a;tnnt1;pvalb7;rhbdl3;clec3ba;dlb;nkd2a
GO_MESENCHYME_DEVELOPMENT	usf3;zgc:56064;dlb;sema6d;snai1b;gata4
GO_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	TXN
GO_ZYMOGEN_GRANULE	tmed10
GO_COGNITION	cbr1;creb1b;mecp2;npas4a;gmfb;cnr1
GO_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	mid1ip1b;mecp2;COLGALT1;alms1;gmfb;hcls1
GO_GASTRULATION	mmp2;snai1b;tbx6
GO_POSITIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	gata4
GO_NEGATIVE_REGULATION_OF_LIPOPROTEIN_LIPASE_ACTIVITY	angptl4
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	ctsla
GO_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	tbc1d10c
GO_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	alms1
GO_NEURAL_TUBE_FORMATION	rps7
GO_MESONEPHROS_DEVELOPMENT	agtr2
GO_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	ccdc50;ndufb9
GO_NEUROGENESIS	spen;creb1b;ifrd1;kdm4aa;enah;prkcq;mt2;mecp2;gas7a;dynlt1;chn1;cdk5r2a;itm2cb;nme2b.1;cbfa2t2;neurod1;dlb;cnr1;sema6d;tbx6;nexn;pmp22b
GO_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	kdm4aa
GO_CARBOHYDRATE_TRANSPORT	trib3
GO_DOPAMINE_SECRETION	cnr1
GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING	ccdc50;tuba1c;txnipa;trib3;kdm4aa;rpl11;rpl23;uba52;cd40;daxx;ube2kb;per1a;tpi1b;dio2;slc25a5;nkd2a
GO_LYMPHOCYTE_APOPTOTIC_PROCESS	tsc22d3;prkcq;mif
GO_SPECIFIC_GRANULE_MEMBRANE	cd59
GO_ACTIN_FILAMENT_POLYMERIZATION	gas7a;gmfb;hcls1
GO_CARBOHYDRATE_HOMEOSTASIS	pim3;nucks1a;rbp4;nr1d1;pih1d1;nme2b.1;jagn1a;ucp2;neurod1;cnr1;gata4
GO_OSTEOBLAST_DIFFERENTIATION	rps15;gnas;mef2d;hspe1;snai1b
GO_ALPHA_BETA_T_CELL_DIFFERENTIATION	irf1b
GO_EYE_MORPHOGENESIS	rbp4
GO_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	agtr2;gata4
GO_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	hnrnpd;cct5;rad50;prkcq;pih1d1;mecp2;atf7ip;mff;mphosph8;gmfb;hcls1;calcoco2
GO_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY	pkz
GO_PRESYNAPTIC_MEMBRANE	gpc4;cnr1
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_DRUG	TXN
GO_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	creb1b;fkbp1aa;txnipa;nucks1a;uba52;zc3h3;prkcq;mt2;mmp2;spred1;chn1;ptpn12;stat5a;fkbp1ab;fstl3;blnk;agtr2;si:ch211-165d12.4;gata4
GO_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	glulb;creb1b;cplx2;mecp2;npas4a;cnr1
GO_TEMPERATURE_HOMEOSTASIS	nr1d1;gnas;alms1;dio2;ucp2;cnr1;cmklr1
GO_ENDOTHELIUM_DEVELOPMENT	vezf1b;si:rp71-1g18.13
GO_CARDIOCYTE_DIFFERENTIATION	agtr2;gata4
GO_AXON_PART	glulb;cd40;cplx2;cdk5r2a;cnr1
GO_TRANSMISSION_OF_NERVE_IMPULSE	avp
GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	daxx
GO_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	hcls1
GO_CELLULAR_RESPONSE_TO_UV	xpa
GO_PHOSPHOLIPID_METABOLIC_PROCESS	pgp;mecp2;pigw
GO_MRNA_TRANSPORT	upf3a;zc3h3;eif5a
GO_ORGANELLE_SUBCOMPARTMENT	fkbp1aa;golim4a;fkbp1ab
GO_REGULATION_OF_CELL_DEATH	tsc22d3;creb1b;cdk19;pim3;rps7;prdx2;txnipa;ndufs3;ppp2r1bb;kdm4aa;siah2l;rpl11;uba52;cd40;rrm2b;prkcq;mif;daxx;higd1a;pih1d1;mt2;mecp2;klf11b;stat5a;mff;itm2cb;cfdp1;nme2b.1;ntd5;slc25a5;TXN;hcls1;ucp2;psmg2;apip;neurod1;rpl10;cnr1;hspe1;pkz;angptl4;snai1b;avp;agtr2
GO_NEPHRON_MORPHOGENESIS	agtr2
GO_MODIFICATION_OF_MORPHOLOGY_OR_PHYSIOLOGY_OF_OTHER_ORGANISM	ccnt1;nucks1a;slc25a5;rps19;pkz
GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	nkd2a
GO_REGULATION_OF_GTPASE_ACTIVITY	ccl25b;cd40;chn1;tbc1d10c
GO_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	rbp4;rdh12;rpgrb
GO_MYOTUBE_DIFFERENTIATION	nfatc2a
GO_FEAR_RESPONSE	mecp2
GO_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION	mff
GO_TRANSPORT_VESICLE	mt2;tmed10;mff;golim4a;nkd2a;cd59
GO_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY	chn1;tbc1d10c
GO_REGULATION_OF_WNT_SIGNALING_PATHWAY	atp6ap2;ppp2r1bb;siah2l;psmd14;zgc:56064;nkd2a;MDFI;psmb10
GO_POSITIVE_REGULATION_OF_CHEMOTAXIS	cmklr1
GO_CLATHRIN_COATED_VESICLE	tmed10;tfr1a;avp
GO_PHOSPHATASE_BINDING	spred1;nfatc2a
GO_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	mecp2;gmfb
GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	cd40;stat5a
GO_RNA_METHYLTRANSFERASE_ACTIVITY	trmt112;dimt1l
GO_CARDIAC_MUSCLE_CELL_PROLIFERATION	rbp4
GO_TISSUE_MORPHOGENESIS	fkbp1aa;rps7;psmd14;rpgrip1l;gpc4;xirp2a;psmb10;fkbp1ab;snai1b;tbx6;agtr2;gata4
GO_RESPONSE_TO_MORPHINE	cnr1
GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	cd40;prkcq;irf1b;tfr1a
GO_EMBRYONIC_MORPHOGENESIS	rps7;rbp4;gnas;mmp2;pbx2;rpgrip1l;neurod1;wdr60;MDFI;snai1b;tbx6;gata4
GO_AXON	glulb;creb1b;cd40;cplx2;pvalb7;mt2;cdk5r2a;cnr1;nexn
GO_MEGAKARYOCYTE_DIFFERENTIATION	prkcq
GO_MESODERM_MORPHOGENESIS	snai1b;tbx6
GO_PLASMA_MEMBRANE_RAFT	spred1;selplg;slc22a6l
GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	creb1b;acin1b;gnas;prkcq;stat5a;nme2b.1;hcls1;fstl3
GO_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	rpl11
GO_KIDNEY_MORPHOGENESIS	agtr2
GO_MAMMARY_GLAND_MORPHOGENESIS	bsx
GO_ODONTOGENESIS	ankrd11
GO_NEGATIVE_REGULATION_OF_OSTEOBLAST_PROLIFERATION	pkz
GO_METANEPHROS_MORPHOGENESIS	agtr2
GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	nexn
GO_CELL_CELL_ADHESION_MEDIATOR_ACTIVITY	nexn
GO_GLIOGENESIS	creb1b;kdm4aa;mt2;cdk5r2a
GO_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	gata4
GO_RENAL_TUBULE_DEVELOPMENT	agtr2
GO_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	upf3a;hnrnpd;eif5a;tmed10;per1a;dio2;rpl10;pkz
GO_DIGESTIVE_SYSTEM_PROCESS	rbp4;neurod1
GO_RNA_EXPORT_FROM_NUCLEUS	rps15;zc3h3;rbm27
GO_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	ankrd11
GO_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	spen;kdm4aa;thbs2a;mecp2;nme2b.1;cbfa2t2;neurod1;cnr1
GO_CELL_PROJECTION_MEMBRANE	nme2b.1;gabra4;gabra6b;tbc1d10c
GO_RUFFLE	nme2b.1
GO_SARCOPLASMIC_RETICULUM_MEMBRANE	fkbp1aa;fkbp1ab
GO_GOLGI_VESICLE_TRANSPORT	tmed10;nkd2a;cd59
GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	fxyd1;gabra4;kcnk6;cnr1;gabra6b
GO_ENDOSOMAL_PART	uba52;vps37c;lamp2;golim4a;ctsla;tfr1a;ubap1la
GO_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	otud4;uba52;psmd14;nr1d1;cd40;gbp1;prkcq;mif;ube2kb;stat5a;ctsla;irf1b;nfatc2a;rps19;cnr1;psmb10;tfr1a;cd59;cmklr1;si:ch211-76m11.3
GO_REGULATION_OF_CYTOSKELETON_ORGANIZATION	smc1a;mid1ip1b;mdm1;smc1al;mecp2;alms1;gmfb;hcls1;nexn
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	psmd14;psmg2;psmb10
GO_REGULATION_OF_PROSTAGLANDIN_BIOSYNTHETIC_PROCESS	avp
GO_AUTOPHAGOSOME	lamp2;calcoco2
GO_REGULATION_OF_ORGANELLE_ORGANIZATION	hnrnpd;smc1a;cct5;mid1ip1b;kdm4aa;siah2l;mdm1;smc1al;rad50;cplx2;prkcq;higd1a;pih1d1;mecp2;atf7ip;mff;alms1;mphosph8;slc25a5;gmfb;hcls1;h1fx;psmg2;calcoco2;nexn;avp;ten1;si:dkey-108k21.21
GO_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	gata4
GO_CORTICAL_ACTIN_CYTOSKELETON	si:ch211-106h4.9;pvalb7;gmfb
GO_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	ifrd1;mt2;sema6d
GO_REGULATION_OF_TRANSPORT	glulb;creb1b;fkbp1aa;fxyd1;pim3;trib3;siah2l;rbp4;zc3h3;oaz1a;nr1d1;cd40;cplx2;gbp1;gnas;mif;rbm27;per1a;mff;cdk5r2a;slc25a5;TXN;jagn1a;hcls1;lyar;ucp2;neurod1;kcnk6;cnr1;fkbp1ab;avp;lipg;agtr2;si:ch211-76m11.3
GO_ENDOCYTIC_VESICLE	uba52;lamp2;golim4a
GO_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	trafd1;rps19;cd59;si:ch211-76m11.3
GO_METAL_ION_TRANSPORT	fkbp1aa;fxyd1;plch1;slc5a5;mt2;per1a;slc12a7b;slc12a9;kcnk6;fkbp1ab;tfr1a;slc13a5b;slc13a5a
GO_COATED_VESICLE	tmed10;tfr1a;cd59;avp
GO_CELL_CELL_JUNCTION_ORGANIZATION	xirp2a;snai1b
GO_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY	creb1b;atf7ip
GO_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS	trib3;nkd2a
GO_NERVOUS_SYSTEM_PROCESS	cbr1;ccdc50;creb1b;rbp4;rdh12;rpgrb;mecp2;npas4a;ndufb9;gabra4;gmfb;cnr1;gabra6b;avp;agtr2
GO_EMBRYONIC_ORGAN_DEVELOPMENT	rbp4;gnas;rbbp6;neurod1;rpl10;wdr60;MDFI;snai1b;gata4
GO_MYOBLAST_DIFFERENTIATION	ifrd1
GO_CARDIAC_CONDUCTION	fxyd1;kcnk6
GO_REGULATION_OF_BODY_FLUID_LEVELS	creb1b;prdx2;cd40;gnas;prkcq;stat5a;nme2b.1;ntd5;irf1b;aprt;cd59;avp;gata4;si:ch211-76m11.3
GO_CELLULAR_RESPONSE_TO_RADIATION	h2afx;nucks1a;rdh12;xpa
GO_INOSITOL_LIPID_MEDIATED_SIGNALING	plch1;hcls1
GO_REGULATION_OF_CARDIAC_CONDUCTION	fxyd1
GO_BODY_FLUID_SECRETION	creb1b;stat5a;nme2b.1;aprt;si:ch211-76m11.3
GO_ENDOCARDIAL_CUSHION_MORPHOGENESIS	snai1b
GO_GERM_CELL_DEVELOPMENT	ppp2r1bb;hist2h2l;TXN;txn
GO_LIPID_HOMEOSTASIS	nr1d1;angptl4;mttp;lipg
GO_MATURATION_OF_SSU_RRNA	rps16;rps21;riok1;rps19
GO_VESICLE_DOCKING	cplx2
GO_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	slc5a5;per1a;nme2b.1
GO_STRIATED_MUSCLE_CELL_PROLIFERATION	rbp4
GO_GTPASE_REGULATOR_ACTIVITY	chn1;tbc1d10c
GO_PROTEIN_CATABOLIC_PROCESS	rps7;trib3;siah2l;rpl11;rpl23;uba52;psmd14;vps37c;oaz1a;nr1d1;rnf7;sharpin;ube2kb;rbbp6;lamp2;usp43a;ctsla;nkd2a;psmb10;ubap1la
GO_SENSORY_SYSTEM_DEVELOPMENT	rbp4;mdm1;rpgrip1l;neurod1;MTERF4
GO_HETEROTRIMERIC_G_PROTEIN_COMPLEX	gnas
GO_ENDOSOME	siah2l;tuba1a;uba52;vps37c;lamp2;golim4a;ctsla;tfr1a;ubap1la;lipg
GO_MICROTUBULE_POLYMERIZATION	mecp2
GO_PROTEIN_C_TERMINUS_BINDING	mid1ip1b;banf1;zgc:56064
GO_OOCYTE_MATURATION	ppp2r1bb
GO_CENTRAL_NERVOUS_SYSTEM_MATURATION	cdk5r2a
GO_REGULATION_OF_NEUROTRANSMITTER_LEVELS	glulb;cplx2;bhmt;cnr1;agtr2
GO_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	trib3;ube2kb;pkz
GO_EMBRYONIC_PLACENTA_DEVELOPMENT	MDFI;snai1b
GO_ANATOMICAL_STRUCTURE_HOMEOSTASIS	hnrnpd;cct5;rbp4;mdm1;rad50;ankrd11;gnas;rdh12;prkcq;pole4;lamp2;neurod1;cnr1;tfr1a;ten1;fggy
GO_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	hnrnpd;rps7;kdm4aa;rpl11;rpl23;mt2;cnr1;gata4
GO_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	cct5;siah2l;zc3h3;oaz1a;gbp1;mff;ppp2r5a;gpc4;TXN;hcls1;nkd2a;agtr2
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	prdx2;ccl25b;irf1b
GO_CELL_FATE_SPECIFICATION	tbx6
GO_TIGHT_JUNCTION_ORGANIZATION	snai1b
GO_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	uba52;magi3b;daxx;per1a;pkz
GO_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	psmd14;gpc4;psmb10;agtr2
GO_CADHERIN_BINDING	rpl29;rps2;rpl34;bzw1a;lrrc59;eef1g;h1fx
GO_NUCLEOSOME_BINDING	rbbp4;h1fx;si:dkey-108k21.21
GO_NEURON_PROJECTION	glulb;atp6ap2;creb1b;ppp2r1bb;siah2l;nr1d1;cd40;cplx2;pvalb7;gnas;sharpin;mt2;rpgrb;SLC6A13;rpgrip1l;cdk5r2a;gabra4;ctsla;ndufs7;lyar;cnr1;gabra6b;fstl3;nexn;avp
GO_POTASSIUM_CHANNEL_COMPLEX	kcnk6
GO_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	agtr2
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME	cct5;pih1d1
GO_SECOND_MESSENGER_MEDIATED_SIGNALING	fkbp1aa;crtc3;ppp2r1bb;nfatc3a;gbp1;gnas;mt2;zgc:56064;hint1;neurod1;nfatc2a;fkbp1ab;cmklr1;agtr2;tbc1d10c
GO_REGULATION_OF_HEART_GROWTH	rbp4
GO_INTRINSIC_COMPONENT_OF_PRESYNAPTIC_MEMBRANE	gpc4;cnr1
GO_N_METHYLTRANSFERASE_ACTIVITY	dimt1l
GO_HOMEOSTATIC_PROCESS	tsc22d3;fkbp1aa;hnrnpd;pim3;prdx2;crtc3;cct5;plch1;nucks1a;rbp4;mdm1;nr1d1;cd40;rad50;acin1b;ankrd11;gnas;rdh12;prkcq;mif;pole4;ube2kb;pih1d1;mt2;lamp2;dynlt1;stat5a;alms1;nme2b.1;dio2;TXN;jagn1a;hcls1;slc12a7b;lyar;ucp2;neurod1;slc12a9;rps19;tmem203;cnr1;fkbp1ab;tfr1a;tmem14ca;angptl4;mttp;gsr;txn;cmklr1;avp;ten1;lipg;agtr2;fggy;gata4
GO_NEGATIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	hnrnpd;pkz
GO_PHAGOCYTOSIS	lyar
GO_POSITIVE_REGULATION_OF_DNA_REPAIR	h2afx;cbx8b
GO_CHROMOSOMAL_REGION	h2afx;smc1a;ppp2r1bb;kdm4aa;hist2h2l;smc1al;rad50;daxx;zgc:56064;cfdp1;ppp2r5a;snai1b;ten1
GO_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR	nr4a1;spred1
GO_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	snai1b
GO_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	prdx2;stat5a;irf1b;nfatc2a
GO_POSITIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING	TXN;hcls1
GO_INFLAMMATORY_CELL_APOPTOTIC_PROCESS	ctsla
GO_CELLULAR_MACROMOLECULE_LOCALIZATION	rpl3;rps11;rps7;rpl39;rps23;rps16;txnipa;rpl29;cct5;rps2;rps5;rpl34;siah2l;rps15;rpl11;rpl23;uba52;vps37c;rpl7;rpl4;cluap1;zc3h3;oaz1a;rpl8;rplp1;gbp1;rps18;nol8;rpl37;ssr3;rps21;rpl31;pih1d1;rpgrb;lamp2;dynlt1;rplp0;tmed10;mff;rpl32;ssr2;ppp2r5a;slc25a5;gpc4;TXN;hcls1;rpl10;wdr60;xpa;rps19;MTERF4;nkd2a;si:dkeyp-20g2.1;agtr2;pigw;tbc1d10c;rab36
GO_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	spen;creb1b;kdm4aa;vezf1b;acin1b;gnas;stat5a;nme2b.1;cbfa2t2;hcls1;neurod1;nfatc2a;cnr1;snai1b;cmklr1;gata4
GO_POSITIVE_REGULATION_OF_GLOMERULUS_DEVELOPMENT	agtr2
GO_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	mid1ip1b;nr1d1;avp
GO_CONTRACTILE_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	alms1
GO_BASEMENT_MEMBRANE	thbs2a
GO_RESPONSE_TO_METAL_ION	creb1b;hnrnpd;txnipa;daxx;mt2;zgc:56064;fstl3
GO_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	irf1b
GO_NUCLEASE_ACTIVITY	rad50;nme2b.1;rnaseka
GO_PROTEIN_STABILIZATION	creb1b;rps7;cct5;rpl11;rpl23;mt2;lamp2;atf7ip
GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY	siah2l;rnf7;ube2kb;rbbp6
GO_TRANSLESION_SYNTHESIS	uba52;usp43a
GO_SKIN_DEVELOPMENT	txnipa;gnas;sharpin;ctsla;snai1b
GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	fxyd1;cd40;SLC6A13;slc1a5;gabra4;slc25a5;gpc4;slc12a7b;slc16a9a;selplg;kcnk6;slc16a3;cnr1;slc22a6l;tfr1a;sema6d;gabra6b;slc6a7;cd59;cmklr1;agtr2
GO_POSITIVE_CHEMOTAXIS	mif
GO_POSITIVE_REGULATION_OF_MACROPHAGE_DIFFERENTIATION	hcls1
GO_REGULATION_OF_LIPID_METABOLIC_PROCESS	creb1b;mid1ip1b;trib3;nr1d1;stat5a;ppp2r5a;sult2st1;cnr1;angptl4;snai1b;avp
GO_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	mecp2;stat5a
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	creb1b;hnrnpd;cct5;thbs2a;rad50;prkcq;eif5a;pih1d1;mecp2;atf7ip;COLGALT1;mff;nme2b.1;mphosph8;gmfb;cbfa2t2;hcls1;nfatc2a;calcoco2;xpa;cnr1
GO_METANEPHROS_DEVELOPMENT	agtr2
GO_POSITIVE_REGULATION_OF_PROTEIN_COMPLEX_ASSEMBLY	creb1b;pih1d1;mecp2;gmfb;xpa
GO_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	mecp2;COLGALT1;gmfb
GO_PYRIMIDINE_CONTAINING_COMPOUND_SALVAGE	uck1
GO_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT	trib3
GO_MUSCLE_CELL_DIFFERENTIATION	ifrd1;tnnt1;nfatc3a;mecp2;nfatc2a;agtr2;gata4
GO_REGULATION_OF_PLATELET_AGGREGATION	prkcq
GO_REGULATION_OF_NEUROTRANSMITTER_SECRETION	cplx2;cnr1
GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	mff;nkd2a
GO_CELLULAR_SENESCENCE	h2afx
GO_COLLAGEN_BINDING	ctsla;abi3bpa
GO_RECYCLING_ENDOSOME	tuba1a;tfr1a
GO_EPITHELIAL_TUBE_MORPHOGENESIS	rps7;agtr2;gata4
GO_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	nr4a1;hnrnpd;slc5a5;nr1d1;daxx;per1a;npas4a;klf9;agtr2
GO_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	oaz1a;mff;hcls1
GO_NEPHRON_EPITHELIUM_DEVELOPMENT	agtr2
GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	trib3;nkd2a
GO_DISTAL_AXON	glulb;cplx2;cdk5r2a;cnr1
GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	rpl3;rps23;rps5;rps15;rpl11;snrpb;eif3m;pih1d1;rplp0;cd2bp2;rpl10;rps19;MTERF4;mrpl20
GO_REGULATION_OF_MUSCLE_CONTRACTION	tnnt1;gata4
GO_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	cplx2;cdk5r2a;cnr1
GO_POSTSYNAPTIC_MEMBRANE	gabra4;slc16a3;gabra6b
GO_RESPONSE_TO_UV	xpa;si:dkey-54n8.2
GO_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	fkbp1aa;tmed10;fkbp1ab
GO_MEMBRANE_FUSION	cplx2;nkd2a
GO_DETECTION_OF_VISIBLE_LIGHT	rdh12
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR	mif
GO_REGULATION_OF_BMP_SIGNALING_PATHWAY	fstl3;gata4
GO_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	daxx;pkz
